STRESS,Time serie name,X COORD,Y COORD,KNMI location code:555, PREC in meter per day from 8:00 preceding day to 8:00 present date
PREC,555_Kootwijk,0,0

DATE,VALUE (meter per day)
26-12-1951  08:00,  0.006500
27-12-1951  08:00,  0.000000
28-12-1951  08:00,  0.008500
29-12-1951  08:00,  0.002500
30-12-1951  08:00,  0.001500
31-12-1951  08:00,  0.000800
1-1-1952  08:00,  0.000000
2-1-1952  08:00,  0.008500
3-1-1952  08:00,  0.012000
4-1-1952  08:00,  0.007000
5-1-1952  08:00,  0.002800
6-1-1952  08:00,  0.000000
7-1-1952  08:00,  0.000000
8-1-1952  08:00,  0.001800
9-1-1952  08:00,  0.002000
10-1-1952  08:00,  0.002400
11-1-1952  08:00,  0.012000
12-1-1952  08:00,  0.002800
13-1-1952  08:00,  0.003300
14-1-1952  08:00,  0.005000
15-1-1952  08:00,  0.000000
16-1-1952  08:00,  0.000500
17-1-1952  08:00,  0.004500
18-1-1952  08:00,  0.014000
19-1-1952  08:00,  0.004500
20-1-1952  08:00,  0.002500
21-1-1952  08:00,  0.003000
22-1-1952  08:00,  0.000600
23-1-1952  08:00,  0.000000
24-1-1952  08:00,  0.000000
25-1-1952  08:00,  0.000000
26-1-1952  08:00,  0.000000
27-1-1952  08:00,  0.001500
28-1-1952  08:00,  0.002500
29-1-1952  08:00,  0.000000
30-1-1952  08:00,  0.000000
31-1-1952  08:00,  0.001500
1-2-1952  08:00,  0.012000
2-2-1952  08:00,  0.002800
3-2-1952  08:00,  0.001000
4-2-1952  08:00,  0.000000
5-2-1952  08:00,  0.000000
6-2-1952  08:00,  0.000000
7-2-1952  08:00,  0.002300
8-2-1952  08:00,  0.000000
9-2-1952  08:00,  0.004500
10-2-1952  08:00,  0.000500
11-2-1952  08:00,  0.012500
12-2-1952  08:00,  0.000000
13-2-1952  08:00,  0.000000
14-2-1952  08:00,  0.000000
15-2-1952  08:00,  0.000000
16-2-1952  08:00,  0.000000
17-2-1952  08:00,  0.000000
18-2-1952  08:00,  0.000000
19-2-1952  08:00,  0.000800
20-2-1952  08:00,  0.003200
21-2-1952  08:00,  0.000300
22-2-1952  08:00,  0.000400
23-2-1952  08:00,  0.000000
24-2-1952  08:00,  0.000000
25-2-1952  08:00,  0.000000
26-2-1952  08:00,  0.000000
27-2-1952  08:00,  0.000000
28-2-1952  08:00,  0.000000
29-2-1952  08:00,  0.001500
1-3-1952  08:00,  0.001800
2-3-1952  08:00,  0.000000
3-3-1952  08:00,  0.000000
