Titel: ART_DIVER
Gebruikersnaam: 
Periode aangevraagd:
Datum: 2023/11/05 19:10:29
Referentie: cm NAP

LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,KABELLENGTE,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
HBpb001-1,001,HBpb001-1,169904.96,433163.6,714,,778,475,383,283,2021/09/23,

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (cm NAP),BIJZONDERHEID
HBpb001-1,001,2022/04/18 11:52:08,545,
HBpb001-1,001,2022/04/18 12:52:08,545,
HBpb001-1,001,2022/04/18 13:52:08,545,
HBpb001-1,001,2022/04/18 14:52:08,545,
HBpb001-1,001,2022/04/18 15:52:08,545,
HBpb001-1,001,2022/04/18 16:52:08,544,
HBpb001-1,001,2022/04/18 17:52:08,544,
HBpb001-1,001,2022/04/18 18:52:07,544,
HBpb001-1,001,2022/04/18 19:52:07,543,
HBpb001-1,001,2022/04/18 20:52:07,542,
HBpb001-1,001,2022/04/18 21:52:07,542,
HBpb001-1,001,2022/04/18 22:52:07,541,
HBpb001-1,001,2022/04/18 23:52:07,541,
HBpb001-1,001,2022/04/19 00:52:07,540,
HBpb001-1,001,2022/04/19 01:52:07,541,
HBpb001-1,001,2022/04/19 02:52:07,541,
HBpb001-1,001,2022/04/19 03:52:07,541,
HBpb001-1,001,2022/04/19 04:52:07,541,
HBpb001-1,001,2022/04/19 05:52:07,541,
HBpb001-1,001,2022/04/19 06:52:07,540,
HBpb001-1,001,2022/04/19 07:52:07,540,
HBpb001-1,001,2022/04/19 08:52:07,540,
HBpb001-1,001,2022/04/19 09:52:07,539,
HBpb001-1,001,2022/04/19 10:52:06,540,
HBpb001-1,001,2022/04/19 11:52:06,540,
HBpb001-1,001,2022/04/19 12:52:06,539,
HBpb001-1,001,2022/04/19 13:52:06,540,
HBpb001-1,001,2022/04/19 14:52:06,540,
HBpb001-1,001,2022/04/19 15:52:06,539,
HBpb001-1,001,2022/04/19 16:52:06,539,
HBpb001-1,001,2022/04/19 17:52:06,539,
HBpb001-1,001,2022/04/19 18:52:06,539,
HBpb001-1,001,2022/04/19 19:52:06,538,
HBpb001-1,001,2022/04/19 20:52:06,537,
HBpb001-1,001,2022/04/19 21:52:06,537,
HBpb001-1,001,2022/04/19 22:52:06,536,
HBpb001-1,001,2022/04/19 23:52:05,536,
HBpb001-1,001,2022/04/20 00:52:05,536,
HBpb001-1,001,2022/04/20 01:52:05,536,
HBpb001-1,001,2022/04/20 02:52:05,537,
HBpb001-1,001,2022/04/20 03:52:05,537,
HBpb001-1,001,2022/04/20 04:52:05,537,
HBpb001-1,001,2022/04/20 05:52:05,536,
HBpb001-1,001,2022/04/20 06:52:05,536,
HBpb001-1,001,2022/04/20 07:52:05,536,
HBpb001-1,001,2022/04/20 08:52:05,536,
HBpb001-1,001,2022/04/20 09:52:05,536,
HBpb001-1,001,2022/04/20 10:52:05,536,
HBpb001-1,001,2022/04/20 11:52:05,536,
HBpb001-1,001,2022/04/20 12:52:05,536,
HBpb001-1,001,2022/04/20 13:52:04,536,
HBpb001-1,001,2022/04/20 14:52:04,536,
HBpb001-1,001,2022/04/20 15:52:04,536,
HBpb001-1,001,2022/04/20 16:52:04,536,
HBpb001-1,001,2022/04/20 17:52:04,535,
HBpb001-1,001,2022/04/20 18:52:04,535,
HBpb001-1,001,2022/04/20 19:52:04,535,
HBpb001-1,001,2022/04/20 20:52:04,535,
HBpb001-1,001,2022/04/20 21:52:04,534,
HBpb001-1,001,2022/04/20 22:52:04,534,
HBpb001-1,001,2022/04/20 23:52:04,534,
HBpb001-1,001,2022/04/21 00:52:04,534,
HBpb001-1,001,2022/04/21 01:52:04,534,
HBpb001-1,001,2022/04/21 02:52:03,534,
HBpb001-1,001,2022/04/21 03:52:03,534,
HBpb001-1,001,2022/04/21 04:52:03,534,
HBpb001-1,001,2022/04/21 05:52:03,534,
HBpb001-1,001,2022/04/21 06:52:03,534,
HBpb001-1,001,2022/04/21 07:52:03,534,
HBpb001-1,001,2022/04/21 08:52:03,534,
HBpb001-1,001,2022/04/21 09:52:03,534,
HBpb001-1,001,2022/04/21 10:52:03,533,
HBpb001-1,001,2022/04/21 11:52:03,533,
HBpb001-1,001,2022/04/21 12:52:03,533,
HBpb001-1,001,2022/04/21 13:52:03,533,
HBpb001-1,001,2022/04/21 14:52:03,533,
HBpb001-1,001,2022/04/21 15:52:03,533,
HBpb001-1,001,2022/04/21 16:52:02,533,
HBpb001-1,001,2022/04/21 17:52:02,533,
HBpb001-1,001,2022/04/21 18:52:02,532,
HBpb001-1,001,2022/04/21 19:52:02,532,
HBpb001-1,001,2022/04/21 20:52:02,532,
HBpb001-1,001,2022/04/21 21:52:02,532,
HBpb001-1,001,2022/04/21 22:52:02,532,
HBpb001-1,001,2022/04/21 23:52:02,531,
HBpb001-1,001,2022/04/22 00:52:02,532,
HBpb001-1,001,2022/04/22 01:52:02,532,
HBpb001-1,001,2022/04/22 02:52:02,532,
HBpb001-1,001,2022/04/22 03:52:02,532,
HBpb001-1,001,2022/04/22 04:52:02,532,
HBpb001-1,001,2022/04/22 05:52:01,532,
HBpb001-1,001,2022/04/22 06:52:01,532,
HBpb001-1,001,2022/04/22 07:52:01,532,
HBpb001-1,001,2022/04/22 08:52:01,531,
HBpb001-1,001,2022/04/22 09:52:01,531,
HBpb001-1,001,2022/04/22 10:52:01,531,
HBpb001-1,001,2022/04/22 11:52:01,531,
HBpb001-1,001,2022/04/22 12:52:01,530,
HBpb001-1,001,2022/04/22 13:52:01,531,
HBpb001-1,001,2022/04/22 14:52:01,531,
HBpb001-1,001,2022/04/22 15:52:01,531,
HBpb001-1,001,2022/04/22 16:52:01,530,
HBpb001-1,001,2022/04/22 17:52:01,530,
HBpb001-1,001,2022/04/22 18:52:00,529,
HBpb001-1,001,2022/04/22 19:52:00,530,
HBpb001-1,001,2022/04/22 20:52:00,529,
HBpb001-1,001,2022/04/22 21:52:00,529,
HBpb001-1,001,2022/04/22 22:52:00,529,
HBpb001-1,001,2022/04/22 23:52:00,528,
HBpb001-1,001,2022/04/23 00:52:00,529,
HBpb001-1,001,2022/04/23 01:52:00,529,
HBpb001-1,001,2022/04/23 02:52:00,528,
HBpb001-1,001,2022/04/23 03:52:00,528,
HBpb001-1,001,2022/04/23 04:52:00,528,
HBpb001-1,001,2022/04/23 05:52:00,528,
HBpb001-1,001,2022/04/23 06:52:00,528,
HBpb001-1,001,2022/04/23 07:52:00,528,
HBpb001-1,001,2022/04/23 08:51:59,528,
HBpb001-1,001,2022/04/23 09:51:59,528,
HBpb001-1,001,2022/04/23 10:51:59,527,
HBpb001-1,001,2022/04/23 11:51:59,527,
HBpb001-1,001,2022/04/23 12:51:59,527,
HBpb001-1,001,2022/04/23 13:51:59,527,
HBpb001-1,001,2022/04/23 14:51:59,527,
HBpb001-1,001,2022/04/23 15:51:59,527,
HBpb001-1,001,2022/04/23 16:51:59,527,
HBpb001-1,001,2022/04/23 17:51:59,526,
HBpb001-1,001,2022/04/23 18:51:59,526,
HBpb001-1,001,2022/04/23 19:51:59,525,
HBpb001-1,001,2022/04/23 20:51:58,524,
HBpb001-1,001,2022/04/23 21:51:58,524,
HBpb001-1,001,2022/04/23 22:51:58,524,
HBpb001-1,001,2022/04/23 23:51:58,524,
HBpb001-1,001,2022/04/24 00:51:58,523,
HBpb001-1,001,2022/04/24 01:51:58,523,
HBpb001-1,001,2022/04/24 02:51:58,524,
HBpb001-1,001,2022/04/24 03:51:58,523,
HBpb001-1,001,2022/04/24 04:51:58,523,
HBpb001-1,001,2022/04/24 05:51:58,523,
HBpb001-1,001,2022/04/24 06:51:58,523,
HBpb001-1,001,2022/04/24 07:51:58,522,
HBpb001-1,001,2022/04/24 08:51:58,522,
HBpb001-1,001,2022/04/24 09:51:58,522,
HBpb001-1,001,2022/04/24 10:51:57,522,
HBpb001-1,001,2022/04/24 11:51:57,522,
HBpb001-1,001,2022/04/24 12:51:57,522,
HBpb001-1,001,2022/04/24 13:51:57,522,
HBpb001-1,001,2022/04/24 14:51:57,522,
HBpb001-1,001,2022/04/24 15:51:57,522,
HBpb001-1,001,2022/04/24 16:51:57,522,
HBpb001-1,001,2022/04/24 17:51:57,521,
HBpb001-1,001,2022/04/24 18:51:57,521,
HBpb001-1,001,2022/04/24 19:51:57,521,
HBpb001-1,001,2022/04/24 20:51:57,521,
HBpb001-1,001,2022/04/24 21:51:57,520,
HBpb001-1,001,2022/04/24 22:51:57,520,
HBpb001-1,001,2022/04/24 23:51:56,520,
HBpb001-1,001,2022/04/25 00:51:56,520,
HBpb001-1,001,2022/04/25 01:51:56,520,
HBpb001-1,001,2022/04/25 02:51:56,520,
HBpb001-1,001,2022/04/25 03:51:56,520,
HBpb001-1,001,2022/04/25 04:51:56,520,
HBpb001-1,001,2022/04/25 05:51:56,520,
HBpb001-1,001,2022/04/25 06:51:56,520,
HBpb001-1,001,2022/04/25 07:51:56,519,
HBpb001-1,001,2022/04/25 08:51:56,519,
HBpb001-1,001,2022/04/25 09:51:56,519,
HBpb001-1,001,2022/04/25 10:51:56,519,
HBpb001-1,001,2022/04/25 11:51:56,518,
HBpb001-1,001,2022/04/25 12:51:56,518,
HBpb001-1,001,2022/04/25 13:51:56,518,
HBpb001-1,001,2022/04/25 14:51:56,518,
HBpb001-1,001,2022/04/25 15:51:55,518,
HBpb001-1,001,2022/04/25 16:51:55,518,
HBpb001-1,001,2022/04/25 17:51:55,518,
HBpb001-1,001,2022/04/25 18:51:55,518,
HBpb001-1,001,2022/04/25 19:51:55,517,
HBpb001-1,001,2022/04/25 20:51:55,517,
HBpb001-1,001,2022/04/25 21:51:55,517,
HBpb001-1,001,2022/04/25 22:51:55,517,
HBpb001-1,001,2022/04/25 23:51:55,517,
HBpb001-1,001,2022/04/26 00:51:55,517,
HBpb001-1,001,2022/04/26 01:51:55,517,
HBpb001-1,001,2022/04/26 02:51:55,517,
HBpb001-1,001,2022/04/26 03:51:55,517,
HBpb001-1,001,2022/04/26 04:51:55,517,
HBpb001-1,001,2022/04/26 05:51:54,517,
HBpb001-1,001,2022/04/26 06:51:54,516,
HBpb001-1,001,2022/04/26 07:51:54,516,
HBpb001-1,001,2022/04/26 08:51:54,516,
HBpb001-1,001,2022/04/26 09:51:54,516,
HBpb001-1,001,2022/04/26 10:51:54,516,
HBpb001-1,001,2022/04/26 11:51:54,516,
HBpb001-1,001,2022/04/26 12:51:54,515,
HBpb001-1,001,2022/04/26 13:51:54,515,
HBpb001-1,001,2022/04/26 14:51:54,515,
HBpb001-1,001,2022/04/26 15:51:54,515,
HBpb001-1,001,2022/04/26 16:51:54,515,
HBpb001-1,001,2022/04/26 17:51:54,515,
HBpb001-1,001,2022/04/26 18:51:53,515,
HBpb001-1,001,2022/04/26 19:51:53,514,
HBpb001-1,001,2022/04/26 20:51:53,514,
HBpb001-1,001,2022/04/26 21:51:53,514,
HBpb001-1,001,2022/04/26 22:51:53,513,
HBpb001-1,001,2022/04/26 23:51:53,513,
HBpb001-1,001,2022/04/27 00:51:53,513,
HBpb001-1,001,2022/04/27 01:51:53,513,
HBpb001-1,001,2022/04/27 02:51:53,513,
HBpb001-1,001,2022/04/27 03:51:53,513,
HBpb001-1,001,2022/04/27 04:51:53,513,
HBpb001-1,001,2022/04/27 05:51:53,513,
HBpb001-1,001,2022/04/27 06:51:53,513,
HBpb001-1,001,2022/04/27 07:51:53,513,
HBpb001-1,001,2022/04/27 08:51:53,513,
HBpb001-1,001,2022/04/27 09:51:53,513,
HBpb001-1,001,2022/04/27 10:51:53,513,
HBpb001-1,001,2022/04/27 11:51:52,513,
HBpb001-1,001,2022/04/27 12:51:52,513,
HBpb001-1,001,2022/04/27 13:51:52,513,
HBpb001-1,001,2022/04/27 14:51:52,513,
HBpb001-1,001,2022/04/27 15:51:52,513,
HBpb001-1,001,2022/04/27 16:51:52,513,
HBpb001-1,001,2022/04/27 17:51:52,513,
HBpb001-1,001,2022/04/27 18:51:52,512,
HBpb001-1,001,2022/04/27 19:51:52,512,
HBpb001-1,001,2022/04/27 20:51:52,512,
HBpb001-1,001,2022/04/27 21:51:52,512,
HBpb001-1,001,2022/04/27 22:51:52,512,
HBpb001-1,001,2022/04/27 23:51:52,512,
HBpb001-1,001,2022/04/28 00:51:51,511,
HBpb001-1,001,2022/04/28 01:51:51,512,
HBpb001-1,001,2022/04/28 02:51:51,512,
HBpb001-1,001,2022/04/28 03:51:51,512,
HBpb001-1,001,2022/04/28 04:51:51,512,
HBpb001-1,001,2022/04/28 05:51:51,512,
HBpb001-1,001,2022/04/28 06:51:51,512,
HBpb001-1,001,2022/04/28 07:51:51,511,
HBpb001-1,001,2022/04/28 08:51:51,511,
HBpb001-1,001,2022/04/28 09:51:51,511,
HBpb001-1,001,2022/04/28 10:51:51,511,
HBpb001-1,001,2022/04/28 11:51:51,511,
HBpb001-1,001,2022/04/28 12:51:51,511,
HBpb001-1,001,2022/04/28 13:51:51,511,
HBpb001-1,001,2022/04/28 14:51:51,511,
HBpb001-1,001,2022/04/28 15:51:50,511,
HBpb001-1,001,2022/04/28 16:51:50,511,
HBpb001-1,001,2022/04/28 17:51:50,511,
HBpb001-1,001,2022/04/28 18:51:50,511,
HBpb001-1,001,2022/04/28 19:51:50,511,
HBpb001-1,001,2022/04/28 20:51:50,511,
HBpb001-1,001,2022/04/28 21:51:50,510,
HBpb001-1,001,2022/04/28 22:51:50,511,
HBpb001-1,001,2022/04/28 23:51:50,511,
HBpb001-1,001,2022/04/29 00:51:50,511,
HBpb001-1,001,2022/04/29 01:51:50,510,
HBpb001-1,001,2022/04/29 02:51:50,511,
HBpb001-1,001,2022/04/29 03:51:50,511,
HBpb001-1,001,2022/04/29 04:51:50,511,
HBpb001-1,001,2022/04/29 05:51:49,511,
HBpb001-1,001,2022/04/29 06:51:49,512,
HBpb001-1,001,2022/04/29 07:51:49,511,
HBpb001-1,001,2022/04/29 08:51:49,511,
HBpb001-1,001,2022/04/29 09:51:49,511,
HBpb001-1,001,2022/04/29 10:51:49,512,
HBpb001-1,001,2022/04/29 11:51:49,511,
HBpb001-1,001,2022/04/29 12:51:49,511,
HBpb001-1,001,2022/04/29 13:51:49,511,
HBpb001-1,001,2022/04/29 14:51:49,511,
HBpb001-1,001,2022/04/29 15:51:49,511,
HBpb001-1,001,2022/04/29 16:51:49,511,
HBpb001-1,001,2022/04/29 17:51:49,511,
HBpb001-1,001,2022/04/29 18:51:48,511,
HBpb001-1,001,2022/04/29 19:51:48,511,
HBpb001-1,001,2022/04/29 20:51:48,510,
HBpb001-1,001,2022/04/29 21:51:48,510,
HBpb001-1,001,2022/04/29 22:51:48,510,
HBpb001-1,001,2022/04/29 23:51:48,510,
HBpb001-1,001,2022/04/30 00:51:48,511,
HBpb001-1,001,2022/04/30 01:51:48,511,
HBpb001-1,001,2022/04/30 02:51:48,511,
HBpb001-1,001,2022/04/30 03:51:48,511,
HBpb001-1,001,2022/04/30 04:51:48,512,
HBpb001-1,001,2022/04/30 05:51:48,512,
HBpb001-1,001,2022/04/30 06:51:48,512,
HBpb001-1,001,2022/04/30 07:51:48,512,
HBpb001-1,001,2022/04/30 08:51:48,512,
HBpb001-1,001,2022/04/30 09:51:48,512,
HBpb001-1,001,2022/04/30 10:51:47,512,
HBpb001-1,001,2022/04/30 11:51:47,512,
HBpb001-1,001,2022/04/30 12:51:47,512,
HBpb001-1,001,2022/04/30 13:51:47,512,
HBpb001-1,001,2022/04/30 14:51:47,512,
HBpb001-1,001,2022/04/30 15:51:47,512,
HBpb001-1,001,2022/04/30 16:51:47,513,
HBpb001-1,001,2022/04/30 17:51:47,512,
HBpb001-1,001,2022/04/30 18:51:47,512,
HBpb001-1,001,2022/04/30 19:51:47,512,
HBpb001-1,001,2022/04/30 20:51:47,512,
HBpb001-1,001,2022/04/30 21:51:47,512,
HBpb001-1,001,2022/04/30 22:51:47,512,
HBpb001-1,001,2022/04/30 23:51:46,512,
HBpb001-1,001,2022/05/01 00:51:46,512,
HBpb001-1,001,2022/05/01 01:51:47,512,
HBpb001-1,001,2022/05/01 02:51:46,513,
HBpb001-1,001,2022/05/01 03:51:46,513,
HBpb001-1,001,2022/05/01 04:51:46,513,
HBpb001-1,001,2022/05/01 05:51:46,513,
HBpb001-1,001,2022/05/01 06:51:46,513,
HBpb001-1,001,2022/05/01 07:51:46,513,
HBpb001-1,001,2022/05/01 08:51:46,512,
HBpb001-1,001,2022/05/01 09:51:46,513,
HBpb001-1,001,2022/05/01 10:51:46,513,
HBpb001-1,001,2022/05/01 11:51:46,513,
HBpb001-1,001,2022/05/01 12:51:46,513,
HBpb001-1,001,2022/05/01 13:51:46,513,
HBpb001-1,001,2022/05/01 14:51:45,513,
HBpb001-1,001,2022/05/01 15:51:45,513,
HBpb001-1,001,2022/05/01 16:51:45,513,
HBpb001-1,001,2022/05/01 17:51:45,513,
HBpb001-1,001,2022/05/01 18:51:45,513,
HBpb001-1,001,2022/05/01 19:51:45,513,
HBpb001-1,001,2022/05/01 20:51:45,513,
HBpb001-1,001,2022/05/01 21:51:45,513,
HBpb001-1,001,2022/05/01 22:51:45,512,
HBpb001-1,001,2022/05/01 23:51:45,512,
HBpb001-1,001,2022/05/02 00:51:45,513,
HBpb001-1,001,2022/05/02 01:51:45,513,
HBpb001-1,001,2022/05/02 02:51:45,513,
HBpb001-1,001,2022/05/02 03:51:44,513,
HBpb001-1,001,2022/05/02 04:51:44,513,
HBpb001-1,001,2022/05/02 05:51:44,513,
HBpb001-1,001,2022/05/02 06:51:44,513,
HBpb001-1,001,2022/05/02 07:51:44,514,
HBpb001-1,001,2022/05/02 08:51:44,514,
HBpb001-1,001,2022/05/02 09:51:44,513,
HBpb001-1,001,2022/05/02 10:51:44,513,
HBpb001-1,001,2022/05/02 11:51:44,513,
HBpb001-1,001,2022/05/02 12:51:44,513,
HBpb001-1,001,2022/05/02 13:51:44,513,
HBpb001-1,001,2022/05/02 14:51:44,513,
HBpb001-1,001,2022/05/02 15:51:44,513,
HBpb001-1,001,2022/05/02 16:51:44,513,
HBpb001-1,001,2022/05/02 17:51:43,513,
HBpb001-1,001,2022/05/02 18:51:43,513,
HBpb001-1,001,2022/05/02 19:51:43,512,
HBpb001-1,001,2022/05/02 20:51:43,512,
HBpb001-1,001,2022/05/02 21:51:43,512,
HBpb001-1,001,2022/05/02 22:51:43,512,
HBpb001-1,001,2022/05/02 23:51:43,512,
HBpb001-1,001,2022/05/03 00:51:43,512,
HBpb001-1,001,2022/05/03 01:51:43,512,
HBpb001-1,001,2022/05/03 02:51:43,512,
HBpb001-1,001,2022/05/03 03:51:43,512,
HBpb001-1,001,2022/05/03 04:51:43,512,
HBpb001-1,001,2022/05/03 05:51:43,513,
HBpb001-1,001,2022/05/03 06:51:43,512,
HBpb001-1,001,2022/05/03 07:51:43,512,
HBpb001-1,001,2022/05/03 08:51:42,512,
HBpb001-1,001,2022/05/03 09:51:42,512,
HBpb001-1,001,2022/05/03 10:51:42,511,
HBpb001-1,001,2022/05/03 11:51:42,512,
HBpb001-1,001,2022/05/03 12:51:42,511,
HBpb001-1,001,2022/05/03 13:51:42,512,
HBpb001-1,001,2022/05/03 14:51:42,512,
HBpb001-1,001,2022/05/03 15:51:42,512,
HBpb001-1,001,2022/05/03 16:51:42,511,
HBpb001-1,001,2022/05/03 17:51:42,511,
HBpb001-1,001,2022/05/03 18:51:42,511,
HBpb001-1,001,2022/05/03 19:51:42,511,
HBpb001-1,001,2022/05/03 20:51:42,511,
HBpb001-1,001,2022/05/03 21:51:41,510,
HBpb001-1,001,2022/05/03 22:51:41,510,
HBpb001-1,001,2022/05/03 23:51:41,510,
HBpb001-1,001,2022/05/04 00:51:41,510,
HBpb001-1,001,2022/05/04 01:51:41,510,
HBpb001-1,001,2022/05/04 02:51:41,510,
HBpb001-1,001,2022/05/04 03:51:41,510,
HBpb001-1,001,2022/05/04 04:51:41,510,
HBpb001-1,001,2022/05/04 05:51:41,510,
HBpb001-1,001,2022/05/04 06:51:41,510,
HBpb001-1,001,2022/05/04 07:51:41,510,
HBpb001-1,001,2022/05/04 08:51:41,510,
HBpb001-1,001,2022/05/04 09:51:41,510,
HBpb001-1,001,2022/05/04 10:51:41,510,
HBpb001-1,001,2022/05/04 11:51:40,510,
HBpb001-1,001,2022/05/04 12:51:40,510,
HBpb001-1,001,2022/05/04 13:51:40,510,
HBpb001-1,001,2022/05/04 14:51:40,510,
HBpb001-1,001,2022/05/04 15:51:40,510,
HBpb001-1,001,2022/05/04 16:51:40,510,
HBpb001-1,001,2022/05/04 17:51:40,510,
HBpb001-1,001,2022/05/04 18:51:40,510,
HBpb001-1,001,2022/05/04 19:51:40,509,
HBpb001-1,001,2022/05/04 20:51:40,509,
HBpb001-1,001,2022/05/04 21:51:40,509,
HBpb001-1,001,2022/05/04 22:51:40,508,
HBpb001-1,001,2022/05/04 23:51:40,508,
HBpb001-1,001,2022/05/05 00:51:39,508,
HBpb001-1,001,2022/05/05 01:51:39,508,
HBpb001-1,001,2022/05/05 02:51:39,508,
HBpb001-1,001,2022/05/05 03:51:39,508,
HBpb001-1,001,2022/05/05 04:51:39,508,
HBpb001-1,001,2022/05/05 05:51:39,508,
HBpb001-1,001,2022/05/05 06:51:39,508,
HBpb001-1,001,2022/05/05 07:51:39,508,
HBpb001-1,001,2022/05/05 08:51:39,508,
HBpb001-1,001,2022/05/05 09:51:39,508,
HBpb001-1,001,2022/05/05 10:51:39,508,
HBpb001-1,001,2022/05/05 11:51:39,508,
HBpb001-1,001,2022/05/05 12:51:39,507,
HBpb001-1,001,2022/05/05 13:51:39,507,
HBpb001-1,001,2022/05/05 14:51:38,507,
HBpb001-1,001,2022/05/05 15:51:38,507,
HBpb001-1,001,2022/05/05 16:51:38,507,
HBpb001-1,001,2022/05/05 17:51:38,507,
HBpb001-1,001,2022/05/05 18:51:38,506,
HBpb001-1,001,2022/05/05 19:51:38,506,
HBpb001-1,001,2022/05/05 20:51:38,506,
HBpb001-1,001,2022/05/05 21:51:38,505,
HBpb001-1,001,2022/05/05 22:51:38,505,
HBpb001-1,001,2022/05/05 23:51:38,505,
HBpb001-1,001,2022/05/06 00:51:38,505,
HBpb001-1,001,2022/05/06 01:51:38,505,
HBpb001-1,001,2022/05/06 02:51:38,505,
HBpb001-1,001,2022/05/06 03:51:38,505,
HBpb001-1,001,2022/05/06 04:51:37,505,
HBpb001-1,001,2022/05/06 05:51:37,505,
HBpb001-1,001,2022/05/06 06:51:37,505,
HBpb001-1,001,2022/05/06 07:51:37,505,
HBpb001-1,001,2022/05/06 08:51:37,505,
HBpb001-1,001,2022/05/06 09:51:37,504,
HBpb001-1,001,2022/05/06 10:51:37,505,
HBpb001-1,001,2022/05/06 11:51:37,505,
HBpb001-1,001,2022/05/06 12:51:37,505,
HBpb001-1,001,2022/05/06 13:51:37,505,
HBpb001-1,001,2022/05/06 14:51:37,505,
HBpb001-1,001,2022/05/06 15:51:37,505,
HBpb001-1,001,2022/05/06 16:51:37,505,
HBpb001-1,001,2022/05/06 17:51:36,505,
HBpb001-1,001,2022/05/06 18:51:36,504,
HBpb001-1,001,2022/05/06 19:51:36,504,
HBpb001-1,001,2022/05/06 20:51:36,504,
HBpb001-1,001,2022/05/06 21:51:36,503,
HBpb001-1,001,2022/05/06 22:51:36,503,
HBpb001-1,001,2022/05/06 23:51:36,503,
HBpb001-1,001,2022/05/07 00:51:36,503,
HBpb001-1,001,2022/05/07 01:51:36,503,
HBpb001-1,001,2022/05/07 02:51:36,503,
HBpb001-1,001,2022/05/07 03:51:36,503,
HBpb001-1,001,2022/05/07 04:51:36,503,
HBpb001-1,001,2022/05/07 05:51:36,503,
HBpb001-1,001,2022/05/07 06:51:36,503,
HBpb001-1,001,2022/05/07 07:51:35,503,
HBpb001-1,001,2022/05/07 08:51:35,503,
HBpb001-1,001,2022/05/07 09:51:35,502,
HBpb001-1,001,2022/05/07 10:51:35,503,
HBpb001-1,001,2022/05/07 11:51:35,502,
HBpb001-1,001,2022/05/07 12:51:35,502,
HBpb001-1,001,2022/05/07 13:51:35,502,
HBpb001-1,001,2022/05/07 14:51:35,502,
HBpb001-1,001,2022/05/07 15:51:35,502,
HBpb001-1,001,2022/05/07 16:51:35,502,
HBpb001-1,001,2022/05/07 17:51:35,501,
HBpb001-1,001,2022/05/07 18:51:35,501,
HBpb001-1,001,2022/05/07 19:51:35,501,
HBpb001-1,001,2022/05/07 20:51:34,501,
HBpb001-1,001,2022/05/07 21:51:34,501,
HBpb001-1,001,2022/05/07 22:51:34,501,
HBpb001-1,001,2022/05/07 23:51:34,500,
HBpb001-1,001,2022/05/08 00:51:34,500,
HBpb001-1,001,2022/05/08 01:51:34,500,
HBpb001-1,001,2022/05/08 02:51:34,501,
HBpb001-1,001,2022/05/08 03:51:34,500,
HBpb001-1,001,2022/05/08 04:51:34,500,
HBpb001-1,001,2022/05/08 05:51:34,500,
HBpb001-1,001,2022/05/08 06:51:34,500,
HBpb001-1,001,2022/05/08 07:51:34,500,
HBpb001-1,001,2022/05/08 08:51:34,500,
HBpb001-1,001,2022/05/08 09:51:33,500,
HBpb001-1,001,2022/05/08 10:51:33,500,
HBpb001-1,001,2022/05/08 11:51:33,500,
HBpb001-1,001,2022/05/08 12:51:33,500,
HBpb001-1,001,2022/05/08 13:51:33,500,
HBpb001-1,001,2022/05/08 14:51:33,500,
HBpb001-1,001,2022/05/08 15:51:33,500,
HBpb001-1,001,2022/05/08 16:51:33,500,
HBpb001-1,001,2022/05/08 17:51:33,500,
HBpb001-1,001,2022/05/08 18:51:33,500,
HBpb001-1,001,2022/05/08 19:51:33,500,
HBpb001-1,001,2022/05/08 20:51:33,499,
HBpb001-1,001,2022/05/08 21:51:32,499,
HBpb001-1,001,2022/05/08 22:51:32,498,
HBpb001-1,001,2022/05/09 00:51:32,498,
HBpb001-1,001,2022/05/09 01:51:32,498,
HBpb001-1,001,2022/05/09 02:51:32,498,
HBpb001-1,001,2022/05/09 03:51:32,498,
HBpb001-1,001,2022/05/09 04:51:32,498,
HBpb001-1,001,2022/05/09 05:51:32,498,
HBpb001-1,001,2022/05/09 06:51:32,498,
HBpb001-1,001,2022/05/09 07:51:32,498,
HBpb001-1,001,2022/05/09 08:51:32,498,
HBpb001-1,001,2022/05/09 09:51:32,498,
HBpb001-1,001,2022/05/09 10:51:32,498,
HBpb001-1,001,2022/05/09 11:51:32,498,
HBpb001-1,001,2022/05/09 12:51:31,498,
HBpb001-1,001,2022/05/09 13:51:31,498,
HBpb001-1,001,2022/05/09 14:51:31,498,
HBpb001-1,001,2022/05/09 15:51:31,498,
HBpb001-1,001,2022/05/09 16:51:31,498,
HBpb001-1,001,2022/05/09 17:51:31,498,
HBpb001-1,001,2022/05/09 18:51:31,497,
HBpb001-1,001,2022/05/09 19:51:31,497,
HBpb001-1,001,2022/05/09 20:51:31,497,
HBpb001-1,001,2022/05/09 21:51:31,497,
HBpb001-1,001,2022/05/09 22:51:31,497,
HBpb001-1,001,2022/05/09 23:51:31,497,
HBpb001-1,001,2022/05/10 00:51:31,497,
HBpb001-1,001,2022/05/10 01:51:31,497,
HBpb001-1,001,2022/05/10 02:51:30,496,
HBpb001-1,001,2022/05/10 03:51:30,496,
HBpb001-1,001,2022/05/10 04:51:30,497,
HBpb001-1,001,2022/05/10 05:51:30,496,
HBpb001-1,001,2022/05/10 06:51:30,496,
HBpb001-1,001,2022/05/10 07:51:30,496,
HBpb001-1,001,2022/05/10 08:51:30,496,
HBpb001-1,001,2022/05/10 09:51:30,496,
HBpb001-1,001,2022/05/10 10:51:30,496,
